"bookName","author","series","summary","rating","price"
"大腦革命的12步： AI時代，你的對手不是人工智慧，而是你自己的腦","鄭在勝","ALPHA","跟自己的腦對決，也是跟未來的自己對決韓國國民教授最熱門的12堂腦科學公開演講　　2004年7月9日，在湧進上下班車流的美國加州矽谷101號高速公路旁，樹立著一個有趣的廣告看板。廣告看板上沒有刊登廣告的公司名稱，沒有促銷的產品名稱或圖片，也沒有外貌姣好的廣告模特兒燦爛笑容，白底看板上只寫著：{First 10-digit prime found in consecutive digits of e }.com　　上下班的路途上，多數駕駛人看到之後便呼嘯而過，認真想要理解這句話的駕駛人並不多。認真破解這句話並持續過關斬將的人，多半只是出於對挑戰性問題的好奇心，以及解決難題的執著和毅力，解出答案的成就感對他們而言本身就是回饋。沒人想到這個竟然Google招聘員工的創意廣告，只有破解到底的人才會知道，並獲取應徵機會。　　Google在2004年到2005年總共錄取一萬五千名員工","N/A","NT$336 TWD"
"Ghost Detective","Scott William Carter","A Myron Vale Investigation","Everybody dies. Nobody leaves ... Award-winning author Scott William Carter returns with his tenth novel, a spellbinding tale of a man who bridges both sides of the great divide.After narrowly surviving a near-fatal shooting, Portland detective Myron Vale wakes with a bullet still lodged in his brain, a headache to end all headaches, and a terrible side effect that radically transforms his world","⭐⭐⭐⭐","NT$159 TWD"
"量子觸療好簡單：能量養生新趨勢，療癒保健自己來！（全新修訂版）","理查．葛登(Richard Gordon)","樂活","肩頸痠痛、腰痠背痛、運動傷害、坐骨神經痛、脊椎側彎、O型腿⋯⋯不需天賦異稟，不需輔助工具，只要一雙手，療癒力立即傾流而出！學習「量子觸療」入門的第一本書！「量子觸療」創始人 理查・葛登，傳世之作！台灣第一代量子觸療教師 林時維醫師，全文修訂校正版本！你知道嗎？我們的身體是個能量庫，有一股生命力能量以量子形式在我們的細胞、組織及器官中運行，一旦能量失衡、運行受阻或遭受外來刺激，身體就會生病不適。量子觸療即是透過意念，讓能量重新在體內流通，最後積聚在雙手上，再利用共振及誘導作用，將高頻能量傳輸到患部，喚醒體內潛藏的自我療癒力。短時間就能舒緩症狀、矯正失衡引發的種種症狀，達到養生保健的目的。觸療的能力，不是某些特異功能人士才有的天賦，靠著後天的練習也能學會。量子觸療利用頻率共振原理，將雙手積聚的高能量傳導到失衡部位，啟動身體與生俱來的療癒力，做起來簡單、...","N/A","NT$230 TWD"
"鄭家純(雞排妹) 愛是神馬寫真","雞排妹","N/A","廣告、戲劇、創作、歌曲、主持面面驚艷!演藝雙全進化論新生代全方位誠實女聲 鄭家純（雞排妹）※愛心限量超值→◎私房寫真冊20頁鄭家純（雞排妹）在18歲因一支示範炸雞排的網路影片迅速走紅。演藝路上經歷了廣告代言、電影、戲劇演出、電視節目主持、發行寫真集及寫真DVD；今年20歲的她，也將在2014年初，正式發行首張個人EP「愛是神馬」。從網路素人與歌手的身分極速轉變，令她比同年齡的女孩們更多了份面對生存搏鬥的壓力，散發在外表上無所謂態度，嘴上哼著我很好，一個看似令人擔心的個性女生，面對越是","⭐⭐⭐½","NT$69 TWD"
"山居筆記","余秋雨","N/A","一在中國歷史上，有一大群非常重要的人物肯定被我們歷史學家忽視了。","⭐⭐⭐⭐⭐","NT$280 TWD"
"黃河鬼棺3：千年古墓","南派三叔","黃河鬼棺","「身無青銅鏡，不近子母棺」，山西盜墓賊相信眼睛具有喚醒屍體的力量，開棺之後，必須背身以青銅鏡視棺內，反手入棺取物，如鏡中如墨，則必須立即停手，叩拜退出，絕對不可回頭觀瞧，如若不信，那鏡中骷髏，可能就將是你自己……故事講述的是一個離奇的讓人無法相信的故事，一個生意並不如意的古董商人，偶然間被牽扯進了一件發生在黃河清淤工程中的詭異事件當中，凡是經歷這個事件的人，一個接著一個毫無預兆的死去，他自己也逐漸感覺到了死亡的一步步逼近。然而死因卻依然撲朔迷離，在他鍥而不捨的努力下，一個個謎團被抽絲剝繭，終於露出了隱藏在黃河的淤泥下面恐怖秘密……黃河村落晦澀的兒歌，河底石台中的透明人影，千年前的鐵鏈，到底想捆住什麼東西，死去的神秘老人，到底在河底看到什麼？一切謎團的答案，盡在黃河鬼棺之中……","N/A","NT$139 TWD"
"安徒生經典故事集【百年復古插畫新譯愛藏版】","安徒生(Hans Christian Andersen)","經典","不被童話定義的偉大創作者安徒生經典故事26選尋回童話最初的感動 vs 品嘗人生的苦澀哀愁有些故事或許在長大後才會真正懂得・特別收錄百年前多位知名插畫家近80幅作品・資深譯者謝靜雯精心打造全新譯本・迪士尼《小美人魚》故事原型，2020真人版即將上映安徒生的創作中包含多個全世界最受歡迎的童話，他是十九世紀的丹麥作家，一生的創作數以千計，包含小說、劇作、散文、遊記、詩作，當然還有聞名遐邇的童話故事。有些作品來自他幼時聽過的故事的改寫，有些來自於個人的創作，有些則是萃取其他民族的童話元素重新改編、再創作。在他的故事裡，有的雖然是童話故事，卻充滿對現實社會的描述，有的赤裸裸地展現了社會的現實和悲苦，有的又以嘲諷的方式，暗批社會的荒謬。這麼大量的創作下，《安徒生經典故事集》中情節雷同或寓意相似的故事不少，本書選錄最具代表性的26個故事，不僅包括耳熟能詳的〈人魚公主〉、〈國王的新衣〉、〈醜小鴨〉","N/A","NT$251 TWD"
"為何你不敢自在做自己？：建立自尊的40堂課【邁向成熟大人的情緒教養系列1】","麗莎‧M‧薩伯(Lisa M. Schab)","藍光","擁有健康自尊的大人，能了解並接納自己的缺陷與脆弱，同時欣賞自己的長處與優點並心存感激。奠定健康自尊的40堂課＋超過40個實用練習專為心理轉大人時期的青少年而設計成年人同樣適用，引導你找回失落的自我價值感這40堂課將幫助你：◎如實自我接納，停止再和別人比較◎發現自己的潛在信念和熱情所在◎培養責任感和同理心◎設定務實的目標，面對眼前的挑戰◎擱置不安，保持正面態度擁有健康的自尊，意味著你擁有堅定的「自我價值感」。當你擁有健康的自尊，你會認定原來「天生我材必有用」，每一個人都有與生俱來的存在價值，包括你自己。擁有健康自尊的人，除了能認同自己的價值，也能肯定他人的價值。他們能坦承自己的不足之處，在認清缺點之際不會覺得彆扭或羞恥；同時，在肯定自己的優勢與長處之際，也不會去貶抑他人。雖然和他人一較長短，會暫時提升或降...","⭐⭐⭐⭐⭐","NT$266 TWD"
"出家及其弟子","倉田百三","好讀","「世俗是火宅，生比死痛苦得多。　　能堅強地忍耐著，信仰之心就會萌生。」　　一個僧侶與藝妓的故事，一場狂暴的宗教與情愛衝突；　　一個高僧與浪子的故事，至死難解的親情糾葛。　　這部劇作不僅刻劃了淨土真宗的開門祖師，親鸞。　　還展現人生充滿矛盾的現實──　　純潔之心與肉欲的誘惑、信仰與懷疑、善與惡、生與死、罪與罰……　　★影響日本，乃至世界文壇的青春史詩！　　法國文豪羅曼．羅蘭深受感動！　　德國哲學家海德格爾大為贊賞！　　三島由紀夫更是為之傾倒，據說他在切腹自殺前不久，還在重讀。　　「人生最重要的就是生死的事情。我家裡人丁不旺，只有七個人，十六歲的時候阿嬤突然過世，我開始想人為何會死、死了又如何。後來我讀到對我一生影響最大的三本書，就是湯瑪斯．卡萊爾的《衣裳哲學》、倉田百三的《出家及其弟子》、哥德的《浮士德》。這三本書都是在講人活著的意義。」——李前總統登輝先生 《財訊》 第375期<...","⭐⭐⭐⭐½","NT$196 TWD"
"朝貢、海禁、互市：近世東亞五百年的跨國貿易真相","岩井茂樹","另眼看歷史","**明帝國的天朝秩序 VS 清帝國的互市秩序閉關自守、官方貿易 VS 開放交流、民間貿易以天朝為中心的朝貢體制，為何在明清二代有著截然不同的影響？明代朝貢→造就倭寇及滿洲興起，最終促使帝國自身的衰亡！清代朝貢→締造東亞和平與貿易繁榮，奠定康乾盛世的基礎！五百年來的「朝貢秩序」演變，對東亞歷史的影響，究竟該如何解釋？◆**　　日本中國史權威學者，深入漢、滿、日等多元史料　　從東亞國際交流的宏觀角度，探究明清歷史變遷的重量研究　　========================================================　　明朝在開國之初，建立了以「天朝」為中心的「朝貢體制」。但是，為何朝貢體制在明代中期開始無法維繫，引發各式貿易衝突與社會動亂，最終導致了帝國衰亡？　　滿清入關後，清朝雖然繼承明代朝貢體制，為何又開放海洋，發展出與明朝截然不同的跨國貿易盛況","N/A","NT$490 TWD"
"失序的心靈：美國個人主義傳統的困境","羅伯特‧貝拉","Americanology","現代人普遍不婚不生、努力賺錢、遠離公共生活我們努力追求美好生活，到底哪裡有錯？托克維爾《民主在美國》之後又一經典初版自1985年暢銷至今、融合社會．政治．歷史跨學科研究一本理解美國人為何奉個人主義為人生圭臬，但卻又逐步侵蝕毀壞公民社會的警世之書　　個人主義為何會毀壞公民社會？　　1830年代，法國社會哲學家托克維爾在《民主在美國》中，對美國人的「個人主義」提出非常敏銳的分析，他警告「只顧個人利益、自掃門前雪」的個人主義，最終會破壞美國推崇的公民社會，走向他不樂見的「民主專制」（democratic despotism），一種有秩序、溫和且和平的「奴隸制」。本書延續《民主在美國》的觀察，考察美國個人主義發展的歷史淵源，說明「民德」（Habits of the Heart）對於塑造美國人文化特質的重要作用，並希望透過重塑民德，遏制個人主義在美國的過度發展，根治人際孤立疏離，缺乏社會責任的病灶","⭐","NT$476 TWD"
"成為小說家賺上億吧","松岡圭祐","內容力","這不是一本傳統的寫作教學書，而是賺錢致富的方法！本書作者松岡圭祐是日本著名的暢銷作家，著有《催眠》、《千里眼》、《萬能鑑定士》等賣座小說，他以自己二十餘年的寫作經驗，總結出一套「寫作致富奧義」。作者認為小說家不賺錢的傳聞，會誤導許多有才華的人放棄寫小說，導致出版業陷入惡性循環，因此他不僅以自己破百萬冊銷售的實績做擔保，甚至直接亮出「年收破億的納稅單」當作鐵證，極力鼓吹寫小說是門能賺大錢的「好生意」。本書由小說的概念著手，一步步教你如何成為出道小說家。內容深入淺出，從怎麼寫出有趣又賣座的小說、向出版社推銷處女作的手法，到賺取高額版稅收入的秘訣，就連與出版社溝通時該注意的要點，甚至是作品暢銷或滯銷時要如何調適心情、繼續寫作等狀況，都一一解說。如此毫不保留的寫作致富心法，簡直讓編輯從業人員捏了一把冷汗。本書揭露了許多詳實、透徹的訣竅，讓新手在事前就能知曉未來可能遇上的種種狀況，也為仍在迷惘","⭐⭐⭐","NT$245 TWD"
"為什麼要拋棄我？：日本「嬰兒信箱」十年紀實","NHK採訪團隊","N/A","這十年來，嬰兒信箱一共收容了一百三十個孩子。你覺得這個數字是多還是少呢？　　　2007年，熊本一間民間醫院，成立了「嬰兒信箱」這項設施，希望能夠拯救因為走投無路而遭犧牲的嬰兒們。十年來，收容了一百三十個孩子，雖然自成立以來，便飽受爭議與批評。但仍不改初衷的堅持下去。　　或許最需要拯救的其實是大人……　　　　嬰兒信箱的最大特徵是「匿名遺棄」，正因為採取匿名性，一籌莫展的父母才會將孩子送來。但這同時也是最為人所詬病的一點，匿名性是否會助長不負責任的家長隨意遺棄？　　日本NHK 採訪團隊，花費長時間追蹤訪問，希望能深入了解這個議題。關於被遺棄的孩子們、關於掉落在保護網之外無助的女性、關於我們能夠怎麼做……。　　為什麼要遺棄我？　　這個問題不只是質問父母，同時也是一種對社會、對政府的呼喊。各方好評推薦（依照姓名筆劃排序）　　很幸運為人父親的我，可以看到這本書。──李毅誠／台灣通勤第一品牌主持人","⭐⭐⭐⭐⭐","NT$296 TWD"
